mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
63	63	2	3/4	3/4	0							64
64	64	2	3/4	3/4	0							65
65	65	2	3/4	3/4	0							66
66	66	2	3/4	3/4	0							67
67	67	2	3/4	3/4	0					line		68
68	68	2	3/4	3/4	0							69
69	69	2	3/4	3/4	0							70
70	70	2	3/4	3/4	0							71
71	71	2	3/4	3/4	0							72
72	72	2	3/4	3/4	0					line		73
73	73	2	3/4	3/4	0							74
74	74	2	3/4	3/4	0							75
75	75	2	3/4	3/4	0							76
76	76	2	3/4	3/4	0							77
77	77	2	3/4	3/4	0					page		78
78	78	2	3/4	3/4	0							79
79	79	2	3/4	3/4	0							80
80	80	2	3/4	3/4	0							81
81	81	2	3/4	3/4	0					line		82
82	82	2	3/4	3/4	0							83
83	83	2	3/4	3/4	0							84
84	84	2	3/4	3/4	0							85
85	85	2	3/4	3/4	0							86
86	86	2	3/4	3/4	0					line		87
87	87	2	3/4	3/4	0							88
88	88	2	3/4	3/4	0							89
89	89	2	3/4	3/4	0							90
90	90	2	3/4	3/4	0					line		91
91	91	2	3/4	3/4	0							92
92	92	2	3/4	3/4	0							93
93	93	2	3/4	3/4	0							94
94	94	2	3/4	3/4	0							95
95	95	2	3/4	3/4	0					line		96
96	96	2	3/4	3/4	0							97
97	97	2	3/4	3/4	0							98
98	98	2	3/4	3/4	0							99
99	99	2	3/4	3/4	0							100
100	100	2	3/4	3/4	0					page	end	61, 101
101	101	2	3/4	3/4	0							102
102	102	2	3/4	3/4	0							103
103	103	2	3/4	3/4	0							104
104	104	2	3/4	3/4	0							105
105	105	2	3/4	3/4	0							106
106	106	2	3/4	3/4	0				double	line		107
107	107	-1	3/4	3/4	0							108
108	108	-1	3/4	3/4	0							109
109	109	-1	3/4	3/4	0							110
110	110	-1	3/4	3/4	0							111
111	111	-1	3/4	3/4	0					line		112
112	112	-1	3/4	3/4	0							113
113	113	-1	3/4	3/4	0							114
114	114	-1	3/4	3/4	0							115
115	115	-1	3/4	3/4	0							116
116	116	-1	3/4	3/4	0					line		117
117	117	-1	3/4	3/4	0							118
118	118	-1	3/4	3/4	0							119
119	119	-1	3/4	3/4	0							120
120	120	-1	3/4	3/4	0							121
121	121	-1	3/4	3/4	0					line		122
122	122	-1	3/4	3/4	0							123
123	123	-1	3/4	3/4	0							124
124	124	-1	3/4	3/4	0							125
125	125	-1	3/4	3/4	0							126
126	126	-1	3/4	3/4	0					page		127
127	127	-1	3/4	3/4	0							128
128	128	-1	3/4	3/4	0							129
129	129	-1	3/4	3/4	0							130
130	130	-1	3/4	3/4	0					line		131
131	131	-1	3/4	3/4	0							132
132	132	-1	3/4	3/4	0							133
133	133	-1	3/4	3/4	0							134
134	134	-1	3/4	3/4	0					line		135
135	135	-1	3/4	3/4	0							136
136	136	-1	3/4	3/4	0							137
137	137	-1	3/4	3/4	0							138
138	138	-1	3/4	3/4	0					line		139
139	139	-1	3/4	3/4	0							140
140	140	-1	3/4	3/4	0							141
141	141	-1	3/4	3/4	0							142
142	142	-1	3/4	3/4	0					line		143
143	143	-1	3/4	3/4	0							144
144	144	-1	3/4	3/4	0							145
145	145	-1	3/4	3/4	0							146
146	146	-1	3/4	3/4	0					page		147
147	147	-1	3/4	3/4	0							148
148	148	-1	3/4	3/4	0							149
149	149	-1	3/4	3/4	0							150
150	150	-1	3/4	3/4	0					line		151
151	151	-1	3/4	3/4	0							152
152	152	-1	3/4	3/4	0							153
153	153	-1	3/4	3/4	0					line		154
154	154	-1	3/4	3/4	0							155
155	155	-1	3/4	3/4	0							156
156	156	-1	3/4	3/4	0					line		157
157	157	-1	3/4	3/4	0							158
158	158	-1	3/4	3/4	0							159
159	159	-1	3/4	3/4	0					page		160
160	160	-1	3/4	3/4	0							161
161	161	-1	3/4	3/4	0							162
162	162	-1	3/4	3/4	0					line		163
163	163	-1	3/4	3/4	0							164
164	164	-1	3/4	3/4	0							165
165	165	-1	3/4	3/4	0					line		166
166	166	-1	3/4	3/4	0							167
167	167	-1	3/4	3/4	0							168
168	168	-1	3/4	3/4	0					line		169
169	169	-1	3/4	3/4	0							170
170	170	-1	3/4	3/4	0							171
171	171	-1	3/4	3/4	0							172
172	172	-1	3/4	3/4	0							173
173	173	-1	3/4	3/4	0				end		lastMeasure	-1
