mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	0	1.0	1	4/4	1/4	3/4			1			firstMeasure	2
2	1	1	1	4.0	1	4/4	1	0							3
3	2	5	5	4.0	1	4/4	1	0							4
4	3	9	9	4.0	1	4/4	1	0					line		5
5	4	13	13	4.0	1	4/4	1	0							6
6	5	17	17	4.0	1	4/4	1	0							7
7	6	21	21	4.0	1	4/4	1	0							8
8	7	25	25	4.0	1	4/4	1	0							9
9	8	29	29	3.0	1	4/4	3/4	0					line		10
10	8	32	32	1.0	1	4/4	1/4	3/4			1	start-repeat		start	11
11	9	33	33	4.0	1	4/4	1	0							12
12	10	37	37	4.0	1	4/4	1	0							13
13	11	41	41	4.0	1	4/4	1	0							14
14	12	45	45	4.0	1	4/4	1	0					line		15
15	13	49	49	4.0	1	4/4	1	0							16
16	14	53	53	4.0	1	4/4	1	0							17
17	15	57	57	4.0	1	4/4	1	0							18, 19
18	16		61	3.0	1	4/4	3/4	0	1					end	10
19	16	61	64	4.0	1	4/4	1	0	2		1	double	page		20
20	17	65	68	3.0	4	3/4	3/4	0							21
21	18	68	71	3.0	4	3/4	3/4	0							22
22	19	71	74	3.0	4	3/4	3/4	0							23
23	20	74	77	3.0	4	3/4	3/4	0							24
24	21	77	80	3.0	4	3/4	3/4	0							25
25	22	80	83	3.0	4	3/4	3/4	0					line		26
26	23	83	86	3.0	4	3/4	3/4	0							27
27	24	86	89	3.0	4	3/4	3/4	0							28
28	25	89	92	3.0	4	3/4	3/4	0							29
29	26	92	95	3.0	4	3/4	3/4	0							30
30	27	95	98	3.0	4	3/4	3/4	0						start	31
31	28	98	101	3.0	4	3/4	3/4	0					line		32
32	29	101	104	3.0	4	3/4	3/4	0							33
33	30	104	107	3.0	4	3/4	3/4	0							34
34	31	107	110	3.0	4	3/4	3/4	0							35
35	32	110	113	3.0	4	3/4	3/4	0							36
36	33	113	116	3.0	4	3/4	3/4	0							37
37	34	116	119	3.0	4	3/4	3/4	0				double	line		38
38	35	119	122	3.0	-5	3/4	3/4	0							39
39	36	122	125	3.0	-5	3/4	3/4	0							40
40	37	125	128	3.0	-5	3/4	3/4	0							41
41	38	128	131	3.0	-5	3/4	3/4	0							42
42	39	131	134	3.0	-5	3/4	3/4	0					line		43
43	40	134	137	3.0	-5	3/4	3/4	0							44
44	41	137	140	3.0	-5	3/4	3/4	0							45
45	42	140	143	3.0	-5	3/4	3/4	0							46
46	43	143	146	3.0	-5	3/4	3/4	0							47
47	44	146	149	3.0	-5	3/4	3/4	0					page		48
48	45	149	152	3.0	-5	3/4	3/4	0							49
49	46	152	155	3.0	-5	3/4	3/4	0							50
50	47	155	158	3.0	-5	3/4	3/4	0							51
51	48	158	161	3.0	-5	3/4	3/4	0							52
52	49	161	164	3.0	-5	3/4	3/4	0					line		53
53	50	164	167	3.0	-5	3/4	3/4	0							54
54	51	167	170	3.0	-5	3/4	3/4	0							55
55	52	170	173	3.0	-5	3/4	3/4	0							56
56	53	173	176	3.0	-5	3/4	3/4	0							57
57	54	176	179	3.0	-5	3/4	3/4	0					line		58
58	55	179	182	3.0	-5	3/4	3/4	0							59
59	56	182	185	3.0	-5	3/4	3/4	0							60
60	57	185	188	3.0	-5	3/4	3/4	0							61
61	58	188	191	3.0	-5	3/4	3/4	0				double			62
62	59	191	194	3.0	4	3/4	3/4	0							63
63	60	194	197	3.0	4	3/4	3/4	0					line		64
64	61	197	200	3.0	4	3/4	3/4	0							65
65	62	200	203	3.0	4	3/4	3/4	0				double			66
66	63	203	206	3.0	4	3/4	3/4	0							67
67	64	206	209	3.0	4	3/4	3/4	0							68
68	65	209	212	3.0	4	3/4	3/4	0					line		69
69	66	212	215	3.0	4	3/4	3/4	0							70
70	67	215	218	3.0	4	3/4	3/4	0							71
71	68	218	221	3.0	4	3/4	3/4	0							72
72	69	221	224	3.0	4	3/4	3/4	0							73
73	70	224	227	3.0	4	3/4	3/4	0					page	end	30, 74
74	71	227	230	3.0	4	3/4	3/4	0							75
75	72	230	233	3.0	4	3/4	3/4	0							76
76	73	233	236	3.0	4	3/4	3/4	0							77
77	74	236	239	3.0	4	3/4	3/4	0							78
78	75	239	242	3.0	4	3/4	3/4	0							79
79	76	242	245	3.0	4	3/4	3/4	0							80
80	77	245	248	3.0	4	3/4	3/4	0				double	line		81
81	78	248	251	2.0	1	2/4	1/2	0							82
82	79	250	253	4.0	1	4/4	1	0							83
83	80	254	257	4.0	1	4/4	1	0							84
84	81	258	261	4.0	1	4/4	1	0							85
85	82	262	265	4.0	1	4/4	1	0					line		86
86	83	266	269	4.0	1	4/4	1	0							87
87	84	270	273	4.0	1	4/4	1	0							88
88	85	274	277	4.0	1	4/4	1	0							89
89	86	278	281	4.0	1	4/4	1	0					line		90
90	87	282	285	4.0	1	4/4	1	0							91
91	88	286	289	4.0	1	4/4	1	0							92
92	89	290	293	4.0	1	4/4	1	0							93
93	90	294	297	4.0	1	4/4	1	0					line		94
94	91	298	301	4.0	1	4/4	1	0							95
95	92	302	305	4.0	1	4/4	1	0							96
96	93	306	309	4.0	1	4/4	1	0							97
97	94	310	313	4.0	1	4/4	1	0							98
98	95	314	317	3.0	1	4/4	3/4	0				end		lastMeasure	-1
