mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	1.5	1	4/4	3/8	5/8		1			firstMeasure	2
2	1	3/2	4.0	1	4/4	1	0						3
3	2	11/2	4.0	1	4/4	1	0				line		4
4	3	19/2	4.0	1	4/4	1	0						5
5	4	27/2	4.0	1	4/4	1	0				line		6
6	5	35/2	4.0	1	4/4	1	0						7
7	6	43/2	4.0	1	4/4	1	0						8
8	7	51/2	4.0	1	4/4	1	0				line		9
9	8	59/2	4.0	1	4/4	1	0						10
10	9	67/2	4.0	1	4/4	1	0						11
11	10	75/2	4.0	1	4/4	1	0				page		12
12	11	83/2	4.0	1	4/4	1	0						13
13	12	91/2	4.0	1	4/4	1	0						14
14	13	99/2	4.0	1	4/4	1	0				line		15
15	14	107/2	4.0	1	4/4	1	0						16
16	15	115/2	4.0	1	4/4	1	0						17
17	16	123/2	4.0	1	4/4	1	0						18
18	17	131/2	4.0	1	4/4	1	0				line		19
19	18	139/2	4.0	1	4/4	1	0						20
20	19	147/2	4.0	1	4/4	1	0						21
21	20	155/2	4.0	1	4/4	1	0						22
22	21	163/2	4.0	1	4/4	1	0				line		23
23	22	171/2	4.0	1	4/4	1	0						24
24	23	179/2	4.0	1	4/4	1	0						25
25	24	187/2	4.0	1	4/4	1	0						26
26	25	195/2	4.0	1	4/4	1	0				line		27
27	26	203/2	4.0	1	4/4	1	0						28
28	27	211/2	4.0	1	4/4	1	0						29
29	28	219/2	4.0	1	4/4	1	0						30
30	29	227/2	4.0	1	4/4	1	0				page		31
31	30	235/2	4.0	1	4/4	1	0						32
32	31	243/2	4.0	1	4/4	1	0						33
33	32	251/2	4.0	1	4/4	1	0						34
34	33	259/2	4.0	1	4/4	1	0				line		35
35	34	267/2	4.0	1	4/4	1	0						36
36	35	275/2	4.0	1	4/4	1	0						37
37	36	283/2	4.0	1	4/4	1	0						38
38	37	291/2	3.0	1	3/4	3/4	0				line		39
39	38	297/2	4.0	1	4/4	1	0						40
40	39	305/2	4.0	1	4/4	1	0						41
41	40	313/2	4.0	1	4/4	1	0						42
42	41	321/2	4.0	1	4/4	1	0				line		43
43	42	329/2	4.0	1	4/4	1	0						44
44	43	337/2	4.0	1	4/4	1	0						45
45	44	345/2	4.0	1	4/4	1	0						46
46	45	353/2	4.0	1	4/4	1	0				line		47
47	46	361/2	4.0	1	4/4	1	0						48
48	47	369/2	4.0	1	4/4	1	0						49
49	48	377/2	4.0	1	4/4	1	0						50
50	49	385/2	4.0	1	4/4	1	0				page		51
51	50	393/2	4.0	1	4/4	1	0						52
52	51	401/2	4.0	1	4/4	1	0						53
53	52	409/2	4.0	1	4/4	1	0				line		54
54	53	417/2	4.0	1	4/4	1	0						55
55	54	425/2	4.0	1	4/4	1	0						56
56	55	433/2	4.0	1	4/4	1	0						57
57	56	441/2	4.0	1	4/4	1	0				line		58
58	57	449/2	4.0	1	4/4	1	0						59
59	58	457/2	4.0	1	4/4	1	0						60
60	59	465/2	4.0	1	4/4	1	0						61
61	60	473/2	4.0	1	4/4	1	0				line		62
62	61	481/2	4.0	1	4/4	1	0						63
63	62	489/2	4.0	1	4/4	1	0						64
64	63	497/2	4.0	1	4/4	1	0						65
65	64	505/2	4.0	1	4/4	1	0				line		66
66	65	513/2	4.0	1	4/4	1	0						67
67	66	521/2	4.0	1	4/4	1	0						68
68	67	529/2	4.0	1	4/4	1	0						69
69	68	537/2	4.0	1	4/4	1	0				page		70
70	69	545/2	4.0	1	4/4	1	0						71
71	70	553/2	4.0	1	4/4	1	0						72
72	71	561/2	4.0	1	4/4	1	0						73
73	72	569/2	4.0	1	4/4	1	0						74
74	73	577/2	4.0	1	4/4	1	0						75
75	74	585/2	4.0	1	4/4	1	0				line		76
76	75	593/2	4.0	1	4/4	1	0						77
77	76	601/2	3.0	1	3/4	3/4	0						78
78	77	607/2	4.0	1	4/4	1	0						79
79	78	615/2	4.0	1	4/4	1	0						80
80	79	623/2	4.0	1	4/4	1	0				line		81
81	80	631/2	4.0	1	4/4	1	0						82
82	81	639/2	4.0	1	4/4	1	0						83
83	82	647/2	4.0	1	4/4	1	0						84
84	83	655/2	4.0	1	4/4	1	0				line		85
85	84	663/2	4.0	1	4/4	1	0						86
86	85	671/2	4.0	1	4/4	1	0						87
87	86	679/2	4.0	1	4/4	1	0						88
88	87	687/2	4.0	1	4/4	1	0				line		89
89	88	695/2	4.0	1	4/4	1	0						90
90	89	703/2	4.0	1	4/4	1	0						91
91	90	711/2	4.0	1	4/4	1	0						92
92	91	719/2	4.0	1	4/4	1	0						93
93	92	727/2	4.0	1	4/4	1	0			end		lastMeasure	-1
